Team,Name,Kills,Deaths,Assists,ADR
Astralis,blameF,41,35,3,89
Astralis,k0nfig,29,38,7,68
Astralis,Farlig,23,36,3,46
Astralis,Xyp9x,16,39,16,61
Astralis,gla1ve,19,38,5,47
Spirit,degster,51,22,9,93
Spirit,magixx,42,25,9,86
Spirit,Patsi,38,32,10,91
Spirit,s1ren,30,25,6,69
Spirit,chopper,24,26,11,57
