Team,Name,Kills,Deaths,Assists,ADR
FORZE,Norwi,29,13,2,114
FORZE,zorte,16,12,4,69
FORZE,KENSI,16,9,2,77
FORZE,shalfey,17,13,1,85
FORZE,Jerry,13,14,7,74
Bad News Eagles,sinnopsyy,17,19,0,78
Bad News Eagles,rigoN,15,20,1,84
Bad News Eagles,juanflatroo,13,20,4,73
Bad News Eagles,gxx-,9,16,2,49
Bad News Eagles,SENER1,7,16,2,40
