Team,Name,Kills,Deaths,Assists,ADR
Ninjas in Pyjamas,hampus,21,8,7,121
Ninjas in Pyjamas,dev1ce,18,7,9,116
Ninjas in Pyjamas,LNZ,18,4,6,97
Ninjas in Pyjamas,Plopski,16,10,2,98
Ninjas in Pyjamas,REZ,10,4,1,59
Astralis,Lucky,12,15,0,76
Astralis,gla1ve,8,17,4,69
Astralis,Xyp9x,7,17,2,47
Astralis,Magisk,3,17,2,35
Astralis,dupreeh,3,17,2,32
