Team,Name,Kills,Deaths,Assists,ADR
Monte,DemQQ,30,34,3,73
Monte,Woro2k,29,30,2,70
Monte,BOROS,31,34,4,67
Monte,sdy,21,32,9,75
Monte,kRaSnaL,25,35,4,61
GamerLegion,iM,45,26,5,104
GamerLegion,Keoz,34,30,16,87
GamerLegion,siuhy,32,26,14,90
GamerLegion,acoR,29,26,3,64
GamerLegion,isak,22,30,7,67
