Team,Name,Kills,Deaths,Assists,ADR
Spirit,donk,18,5,4,131
Spirit,sh1ro,15,4,3,93
Spirit,magixx,16,4,3,103
Spirit,chopper,10,7,0,65
Spirit,zont1x,9,4,3,75
Imperial,felps,7,12,1,54
Imperial,VINI,6,14,4,73
Imperial,HEN1,5,14,1,31
Imperial,Decenty,4,13,0,29
Imperial,noway,2,15,2,37
