Team,Name,Kills,Deaths,Assists,ADR
Cloud9,Ax1Le,49,37,9,93
Cloud9,Hobbit,43,31,16,86
Cloud9,Perfecto,39,29,16,76
Cloud9,electroNic,42,32,12,82
Cloud9,Boombl4,40,32,18,73
Natus Vincere,b1t,38,44,9,79
Natus Vincere,w0nderful,37,42,6,69
Natus Vincere,jL,33,41,6,56
Natus Vincere,Aleksib,24,43,14,53
Natus Vincere,iM,26,44,9,54
