Team,Name,Kills,Deaths,Assists,ADR
Spirit,zont1x,37,38,13,95
Spirit,donk,47,35,12,89
Spirit,sh1ro,42,26,17,74
Spirit,chopper,40,37,14,61
Spirit,magixx,34,38,15,72
Natus Vincere,w0nderful,45,35,9,84
Natus Vincere,jL,56,40,8,95
Natus Vincere,b1t,27,40,6,63
Natus Vincere,Aleksib,23,41,8,51
Natus Vincere,iM,22,45,10,57
