Team,Name,Kills,Deaths,Assists,ADR
Natus Vincere,s1mple,22,8,3,122
Natus Vincere,b1t,17,9,3,94
Natus Vincere,Boombl4,15,7,2,71
Natus Vincere,electroNic,14,12,2,70
Natus Vincere,Perfecto,11,9,3,58
Virtus.pro,Qikert,10,14,5,76
Virtus.pro,YEKINDAR,13,16,2,61
Virtus.pro,Jame,8,17,1,55
Virtus.pro,FL1T,9,17,1,45
Virtus.pro,buster,4,16,3,45
