Team,Name,Kills,Deaths,Assists,ADR
HEROIC,sjuush,67,59,16,84
HEROIC,stavn,69,68,18,91
HEROIC,TeSeS,51,61,16,66
HEROIC,refrezh,50,58,7,52
HEROIC,cadiaN,37,55,8,50
G2,NiKo,81,53,15,102
G2,nexa,66,56,12,74
G2,huNter-,59,59,13,75
G2,AMANEK,52,52,10,59
G2,JACKZ,41,58,12,53
