Team,Name,Kills,Deaths,Assists,ADR
FURIA,KSCERATO,15,13,1,75
FURIA,yuurih,14,13,1,76
FURIA,saffee,12,15,1,58
FURIA,drop,9,15,1,40
FURIA,arT,10,18,6,68
Ninjas in Pyjamas,REZ,19,10,5,99
Ninjas in Pyjamas,headtr1ck,18,12,0,80
Ninjas in Pyjamas,Brollan,13,13,3,81
Ninjas in Pyjamas,Aleksib,12,11,1,49
Ninjas in Pyjamas,k0nfig,11,16,1,52
