Team,Name,Kills,Deaths,Assists,ADR
Virtus.pro,Jame,22,8,6,104
Virtus.pro,FL1T,17,14,8,107
Virtus.pro,mir,21,11,3,83
Virtus.pro,fame,15,15,7,80
Virtus.pro,n0rb3r7,14,13,2,70
paiN,kauez,24,19,1,94
paiN,biguzera,16,21,8,91
paiN,lux,6,17,7,52
paiN,n1ssim,6,16,1,33
paiN,nqz,8,19,1,34
