Team,Name,Kills,Deaths,Assists,ADR
HEROIC,stavn,63,49,12,86
HEROIC,refrezh,57,51,12,73
HEROIC,sjuush,52,46,11,74
HEROIC,TeSeS,49,53,12,81
HEROIC,cadiaN,46,48,18,68
Copenhagen Flames,nicoodoz,66,44,14,86
Copenhagen Flames,roeJ,50,55,13,79
Copenhagen Flames,Zyphon,41,56,12,67
Copenhagen Flames,Jabbi,45,54,11,65
Copenhagen Flames,HooXi,42,60,8,61
