Team,Name,Kills,Deaths,Assists,ADR
FaZe,broky,60,40,13,89
FaZe,olofmeister,48,43,9,75
FaZe,rain,45,43,10,82
FaZe,Twistzz,46,40,11,76
FaZe,karrigan,38,45,14,70
Liquid,EliGE,45,46,5,80
Liquid,NAF,45,43,6,77
Liquid,FalleN,46,49,11,76
Liquid,Stewie2K,37,48,9,63
Liquid,Grim,38,51,6,61
