Team,Name,Kills,Deaths,Assists,ADR
Natus Vincere,electroNic,25,18,2,99
Natus Vincere,b1t,23,12,2,82
Natus Vincere,Perfecto,18,11,4,83
Natus Vincere,s1mple,16,15,4,67
Natus Vincere,npl,12,16,2,53
GamerLegion,iM,20,21,5,106
GamerLegion,acoR,16,16,2,57
GamerLegion,isak,12,18,2,51
GamerLegion,Keoz,10,20,3,55
GamerLegion,siuhy,13,19,1,64
