Team,Name,Kills,Deaths,Assists,ADR
FURIA,yuurih,44,44,5,82
FURIA,VINI,38,44,7,68
FURIA,KSCERATO,41,38,6,63
FURIA,drop,28,42,8,59
FURIA,arT,31,47,13,67
Gambit,Hobbit,48,41,14,86
Gambit,sh1ro,48,30,10,71
Gambit,Ax1Le,42,34,9,79
Gambit,nafany,42,42,12,80
Gambit,interz,35,36,8,61
