Team,Name,Kills,Deaths,Assists,ADR
Vitality,apEX,22,17,5,95
Vitality,ZywOo,15,18,4,62
Vitality,shox,18,20,6,68
Vitality,Kyojin,15,22,4,60
Vitality,misutaaa,14,23,1,54
HEROIC,refrezh,23,17,7,98
HEROIC,stavn,23,17,3,81
HEROIC,cadiaN,18,15,6,67
HEROIC,TeSeS,22,17,4,78
HEROIC,sjuush,14,18,5,61
