Team,Name,Kills,Deaths,Assists,ADR
G2,NiKo,25,17,7,104
G2,huNter-,25,18,6,86
G2,nexa,24,18,4,81
G2,AMANEK,13,14,5,59
G2,JACKZ,11,18,3,50
Copenhagen Flames,Zyphon,21,21,6,94
Copenhagen Flames,nicoodoz,22,18,3,76
Copenhagen Flames,Jabbi,14,18,4,59
Copenhagen Flames,roeJ,16,21,2,59
Copenhagen Flames,HooXi,10,21,4,54
