Team,Name,Kills,Deaths,Assists,ADR
ENCE,Spinx,63,56,16,80
ENCE,dycha,58,60,10,81
ENCE,Maden,52,68,11,74
ENCE,Snappi,44,57,12,68
ENCE,hades,28,56,10,43
G2,NiKo,72,49,14,93
G2,m0NESY,64,49,14,75
G2,huNter-,62,52,12,84
G2,Aleksib,50,48,22,73
G2,JACKZ,48,48,8,63
