Team,Name,Kills,Deaths,Assists,ADR
ENCE,Nertz,32,34,5,71
ENCE,Snappi,27,34,3,72
ENCE,SunPayus,23,31,8,56
ENCE,dycha,19,35,4,54
ENCE,Maden,17,35,3,44
Ninjas in Pyjamas,Brollan,39,23,10,86
Ninjas in Pyjamas,k0nfig,38,28,6,78
Ninjas in Pyjamas,Aleksib,29,25,16,82
Ninjas in Pyjamas,headtr1ck,32,21,3,70
Ninjas in Pyjamas,REZ,30,21,7,62
