Team,Name,Kills,Deaths,Assists,ADR
MOUZ,Jimpphat,7,15,2,107
MOUZ,Brollan,20,17,6,77
MOUZ,siuhy,7,17,6,82
MOUZ,torzsi,18,19,3,59
MOUZ,xertioN,8,15,5,59
G2,HooXi,15,11,2,123
G2,NiKo,18,13,7,110
G2,m0NESY,19,14,6,61
G2,huNter-,17,11,5,75
G2,nexa,13,11,2,53
