Team,Name,Kills,Deaths,Assists,ADR
Entropiq,El1an,48,43,12,69
Entropiq,Lack1,49,52,8,78
Entropiq,Krad,46,54,12,71
Entropiq,Forester,42,47,5,59
Entropiq,NickelBack,34,51,12,57
FURIA,VINI,56,47,10,81
FURIA,yuurih,54,43,12,81
FURIA,KSCERATO,47,41,12,69
FURIA,arT,51,48,15,78
FURIA,drop,37,41,15,59
