Team,Name,Kills,Deaths,Assists,ADR
MIBR,JOTA,23,17,3,93
MIBR,chelo,16,19,2,54
MIBR,Tuurtle,15,18,5,50
MIBR,WOOD7,13,18,6,61
MIBR,exit,11,17,5,48
Outsiders,Qikert,26,16,1,79
Outsiders,FL1T,20,14,5,71
Outsiders,Jame,15,14,6,59
Outsiders,YEKINDAR,17,19,6,64
Outsiders,buster,9,17,4,41
