Team,Name,Kills,Deaths,Assists,ADR
ECSTATIC,Queenix,45,37,8,79
ECSTATIC,kraghen,40,38,6,73
ECSTATIC,salazar,35,36,9,56
ECSTATIC,Patti,31,40,21,74
ECSTATIC,Nodios,19,39,13,52
G2,m0NESY,51,29,8,85
G2,nexa,41,36,16,87
G2,NiKo,37,35,12,62
G2,HooXi,30,36,15,64
G2,huNter-,31,34,19,61
