Team,Name,Kills,Deaths,Assists,ADR
HEROIC,TeSeS,33,31,10,88
HEROIC,sjuush,26,33,14,85
HEROIC,nicoodoz,26,28,10,66
HEROIC,kyxsan,24,29,7,63
HEROIC,Nertz,24,29,4,65
paiN,n1ssim,34,26,6,84
paiN,biguzera,31,27,13,94
paiN,kauez,32,31,9,83
paiN,nqz,31,21,5,64
paiN,lux,22,28,15,62
