Team,Name,Kills,Deaths,Assists,ADR
ECSTATIC,Nodios,59,43,13,89
ECSTATIC,kraghen,47,48,17,83
ECSTATIC,Patti,41,48,25,79
ECSTATIC,Queenix,50,42,8,65
ECSTATIC,salazar,33,44,19,51
FURIA,yuurih,51,47,12,84
FURIA,KSCERATO,49,42,15,74
FURIA,FalleN,49,45,11,69
FURIA,arT,36,54,15,60
FURIA,chelo,34,46,15,56
