Team,Name,Kills,Deaths,Assists,ADR
Entropiq,Forester,62,49,10,69
Entropiq,El1an,52,47,11,67
Entropiq,NickelBack,42,59,20,66
Entropiq,Krad,49,60,16,73
Entropiq,Lack1,39,58,12,63
Vitality,ZywOo,74,44,15,97
Vitality,shox,62,46,7,80
Vitality,apEX,53,50,16,90
Vitality,Kyojin,46,55,17,66
Vitality,misutaaa,38,49,8,49
