Team,Name,Kills,Deaths,Assists,ADR
Spirit,zont1x,18,11,4,87
Spirit,sh1ro,17,10,5,84
Spirit,donk,17,12,3,100
Spirit,chopper,12,9,8,54
Spirit,magixx,11,11,8,76
Cloud9,Ax1Le,17,16,3,90
Cloud9,Perfecto,9,15,6,69
Cloud9,Hobbit,9,16,5,57
Cloud9,Boombl4,10,14,2,57
Cloud9,electroNic,6,16,2,49
