Team,Name,Kills,Deaths,Assists,ADR
Complexity,EliGE,37,20,11,104
Complexity,Hallzerk,28,24,7,77
Complexity,Grim,23,22,8,67
Complexity,JT,21,27,11,80
Complexity,floppy,13,21,6,43
HEROIC,sjuush,30,24,3,87
HEROIC,nicoodoz,26,25,9,80
HEROIC,kyxsan,20,25,12,68
HEROIC,Nertz,20,23,7,65
HEROIC,TeSeS,18,25,7,61
