Team,Name,Kills,Deaths,Assists,ADR
Imperial,VINI,15,17,5,83
Imperial,fer,12,21,2,64
Imperial,fnx,9,15,1,59
Imperial,FalleN,10,17,2,67
Imperial,boltz,9,18,6,57
Spirit,degster,24,15,3,117
Spirit,Patsi,25,12,2,110
Spirit,chopper,19,8,3,85
Spirit,magixx,13,11,3,62
Spirit,s1ren,6,10,4,47
