Team,Name,Kills,Deaths,Assists,ADR
G2,huNter-,30,22,4,85
G2,NiKo,27,25,4,86
G2,Aleksib,20,23,8,65
G2,m0NESY,19,20,8,55
G2,JACKZ,19,21,7,57
Spirit,magixx,27,23,3,82
Spirit,degster,23,23,5,66
Spirit,Patsi,27,25,4,79
Spirit,s1ren,18,22,2,60
Spirit,chopper,16,23,2,46
