Team,Name,Kills,Deaths,Assists,ADR
MOUZ,Jimpphat,34,11,10,115
MOUZ,xertioN,30,13,7,95
MOUZ,torzsi,30,11,2,95
MOUZ,Brollan,24,16,9,98
MOUZ,siuhy,14,18,10,63
Complexity,floppy,18,26,8,80
Complexity,Grim,19,25,2,63
Complexity,Hallzerk,13,27,5,59
Complexity,EliGE,11,27,5,50
Complexity,JT,8,27,1,37
