Team,Name,Kills,Deaths,Assists,ADR
FORZE,zorte,53,46,9,69
FORZE,KENSI,56,46,7,74
FORZE,shalfey,51,54,12,67
FORZE,Norwi,46,49,11,68
FORZE,Jerry,36,52,8,58
Outsiders,YEKINDAR,63,50,19,92
Outsiders,Qikert,54,46,9,73
Outsiders,FL1T,50,50,10,75
Outsiders,Jame,48,49,16,57
Outsiders,buster,29,49,9,51
