Team,Name,Kills,Deaths,Assists,ADR
Complexity,floppy,51,43,12,104
Complexity,JT,34,39,14,75
Complexity,FaNg,37,38,7,64
Complexity,Grim,32,41,14,68
Complexity,Junior,26,41,8,51
Liquid,NAF,47,31,13,88
Liquid,shox,46,37,7,81
Liquid,oSee,44,37,9,81
Liquid,EliGE,36,40,15,71
Liquid,nitr0,27,38,12,62
