Team,Name,Kills,Deaths,Assists,ADR
ENCE,Spinx,30,8,5,121
ENCE,dycha,17,11,2,79
ENCE,hades,21,14,1,89
ENCE,Snappi,12,11,6,73
ENCE,Maden,14,13,2,69
9z,dav1deuS,13,20,3,73
9z,Luken,10,16,3,58
9z,rox,13,20,3,58
9z,dgt,12,19,0,47
9z,max,8,21,3,51
