Team,Name,Kills,Deaths,Assists,ADR
HEROIC,TeSeS,14,15,2,81
HEROIC,kyxsan,11,13,5,73
HEROIC,nicoodoz,12,14,3,70
HEROIC,Nertz,8,14,3,47
HEROIC,sjuush,6,15,5,45
Virtus.pro,Jame,17,8,3,97
Virtus.pro,n0rb3r7,15,12,3,85
Virtus.pro,FL1T,15,12,4,77
Virtus.pro,mir,11,8,3,66
Virtus.pro,fame,8,12,5,56
