Team,Name,Kills,Deaths,Assists,ADR
Natus Vincere,jL,59,50,15,85
Natus Vincere,Aleksib,44,45,14,65
Natus Vincere,w0nderful,46,44,10,67
Natus Vincere,iM,44,54,13,72
Natus Vincere,b1t,39,48,15,61
G2,m0NESY,64,42,14,96
G2,NiKo,48,47,16,78
G2,nexa,46,45,11,65
G2,huNter-,40,47,8,61
G2,HooXi,42,54,10,65
