Team,Name,Kills,Deaths,Assists,ADR
G2,huNter-,22,15,4,105
G2,JACKZ,15,11,4,74
G2,AMANEK,16,11,1,68
G2,nexa,16,15,1,76
G2,NiKo,15,15,4,77
FaZe,olofmeister,16,16,2,97
FaZe,rain,15,17,4,73
FaZe,broky,18,16,3,62
FaZe,Twistzz,12,15,5,64
FaZe,karrigan,6,20,3,36
