Team,Name,Kills,Deaths,Assists,ADR
HEROIC,stavn,47,29,10,98
HEROIC,cadiaN,35,24,15,66
HEROIC,TeSeS,34,34,6,70
HEROIC,refrezh,33,26,11,72
HEROIC,sjuush,31,30,11,72
Movistar Riders,SunPayus,36,33,8,73
Movistar Riders,DeathZz,32,35,3,71
Movistar Riders,mopoz,29,40,5,68
Movistar Riders,alex,26,34,9,49
Movistar Riders,dav1g,19,39,5,50
