Team,Name,Kills,Deaths,Assists,ADR
Natus Vincere,s1mple,21,11,3,94
Natus Vincere,b1t,20,12,1,80
Natus Vincere,electroNic,15,14,7,72
Natus Vincere,Perfecto,14,9,3,67
Natus Vincere,npl,12,10,4,50
Ninjas in Pyjamas,headtr1ck,15,13,0,61
Ninjas in Pyjamas,Brollan,9,18,6,61
Ninjas in Pyjamas,REZ,12,20,4,57
Ninjas in Pyjamas,Aleksib,10,16,4,55
Ninjas in Pyjamas,k0nfig,9,16,3,49
