Team,Name,Kills,Deaths,Assists,ADR
Imperial,fer,27,12,3,110
Imperial,boltz,22,12,6,82
Imperial,FalleN,16,12,3,66
Imperial,VINI,15,14,3,66
Imperial,fnx,11,11,4,58
Liquid,NAF,19,17,2,84
Liquid,shox,13,17,1,60
Liquid,nitr0,12,20,1,51
Liquid,oSee,9,18,5,53
Liquid,EliGE,8,19,3,50
