Team,Name,Kills,Deaths,Assists,ADR
Virtus.pro,YEKINDAR,52,52,13,75
Virtus.pro,Jame,54,49,13,71
Virtus.pro,buster,52,48,8,69
Virtus.pro,FL1T,57,58,12,72
Virtus.pro,Qikert,40,54,9,56
HEROIC,TeSeS,58,53,13,78
HEROIC,cadiaN,56,47,10,73
HEROIC,sjuush,53,46,13,69
HEROIC,refrezh,48,56,6,62
HEROIC,stavn,46,53,7,61
