Team,Name,Kills,Deaths,Assists,ADR
Entropiq,NickelBack,37,38,7,77
Entropiq,El1an,30,36,9,71
Entropiq,Lack1,32,38,8,66
Entropiq,Forester,28,40,10,68
Entropiq,Krad,23,41,6,52
G2,NiKo,48,29,15,101
G2,AMANEK,44,29,11,84
G2,nexa,36,27,10,65
G2,huNter-,38,33,7,76
G2,JACKZ,27,32,4,52
