Team,Name,Kills,Deaths,Assists,ADR
G2,NiKo,52,50,11,88
G2,huNter-,44,47,8,71
G2,nexa,42,47,11,70
G2,AMANEK,37,41,10,60
G2,JACKZ,38,50,7,60
Natus Vincere,s1mple,71,41,9,97
Natus Vincere,electroNic,53,45,7,85
Natus Vincere,b1t,42,35,10,72
Natus Vincere,Perfecto,35,43,11,56
Natus Vincere,Boombl4,31,49,7,57
