Team,Name,Kills,Deaths,Assists,ADR
Copenhagen Flames,Jabbi,74,57,15,90
Copenhagen Flames,Zyphon,66,61,16,79
Copenhagen Flames,roeJ,58,62,18,75
Copenhagen Flames,nicoodoz,58,54,9,62
Copenhagen Flames,HooXi,50,58,19,65
Ninjas in Pyjamas,hampus,78,69,27,102
Ninjas in Pyjamas,dev1ce,61,55,12,69
Ninjas in Pyjamas,LNZ,57,55,16,62
Ninjas in Pyjamas,REZ,50,65,10,63
Ninjas in Pyjamas,Plopski,44,63,14,62
