Team,Name,Kills,Deaths,Assists,ADR
MOUZ,Brollan,21,13,4,98
MOUZ,Jimpphat,17,15,3,82
MOUZ,torzsi,15,14,7,70
MOUZ,xertioN,15,19,6,77
MOUZ,siuhy,16,14,5,64
ECSTATIC,Patti,21,16,6,85
ECSTATIC,salazar,14,14,9,68
ECSTATIC,kraghen,14,20,5,73
ECSTATIC,Nodios,11,18,7,65
ECSTATIC,Queenix,12,18,2,55
