Team,Name,Kills,Deaths,Assists,ADR
Ninjas in Pyjamas,REZ,41,38,7,77
Ninjas in Pyjamas,dev1ce,34,37,9,65
Ninjas in Pyjamas,Plopski,29,34,12,73
Ninjas in Pyjamas,hampus,30,41,15,71
Ninjas in Pyjamas,LNZ,18,35,7,39
G2,NiKo,51,37,11,98
G2,huNter-,41,30,9,81
G2,nexa,34,28,9,63
G2,JACKZ,32,33,9,73
G2,AMANEK,26,25,11,57
