Team,Name,Kills,Deaths,Assists,ADR
FaZe,ropz,64,47,11,87
FaZe,broky,58,47,12,75
FaZe,Twistzz,52,58,9,67
FaZe,rain,50,64,10,59
FaZe,karrigan,34,55,13,50
Bad News Eagles,juanflatroo,59,51,17,86
Bad News Eagles,gxx-,58,45,9,67
Bad News Eagles,rigoN,59,61,17,79
Bad News Eagles,sinnopsyy,55,50,16,74
Bad News Eagles,SENER1,39,52,21,64
