Team,Name,Kills,Deaths,Assists,ADR
Gambit,Hobbit,25,34,4,63
Gambit,interz,23,37,4,55
Gambit,sh1ro,16,33,4,47
Gambit,Ax1Le,17,39,6,53
Gambit,nafany,14,36,9,42
Natus Vincere,s1mple,50,20,3,113
Natus Vincere,Boombl4,39,17,9,87
Natus Vincere,electroNic,35,24,6,91
Natus Vincere,b1t,31,19,8,89
Natus Vincere,Perfecto,24,16,7,58
