Team,Name,Kills,Deaths,Assists,ADR
Natus Vincere,jL,22,14,7,93
Natus Vincere,b1t,19,12,5,89
Natus Vincere,w0nderful,16,9,4,70
Natus Vincere,iM,12,15,8,65
Natus Vincere,Aleksib,11,12,6,62
The MongolZ,bLitz,19,19,3,93
The MongolZ,mzinho,15,17,3,75
The MongolZ,senzu,8,13,9,56
The MongolZ,Techno4k,10,15,1,50
The MongolZ,910,10,16,1,42
