Team,Name,Kills,Deaths,Assists,ADR
Apeks,nawwk,33,28,4,68
Apeks,STYKO,26,35,5,68
Apeks,jkaem,26,40,4,75
Apeks,jL,22,36,5,54
Apeks,kyxsan,17,31,11,48
GamerLegion,Keoz,36,28,8,82
GamerLegion,iM,39,29,11,96
GamerLegion,isak,33,24,8,84
GamerLegion,acoR,29,21,11,72
GamerLegion,siuhy,32,24,7,79
