Team,Name,Kills,Deaths,Assists,ADR
Vitality,shox,16,15,9,62
Vitality,ZywOo,19,21,3,65
Vitality,misutaaa,17,20,2,63
Vitality,apEX,20,21,2,75
Vitality,Kyojin,11,21,3,47
Virtus.pro,Qikert,20,16,5,83
Virtus.pro,Jame,22,15,2,68
Virtus.pro,FL1T,18,15,2,69
Virtus.pro,buster,18,17,4,64
Virtus.pro,YEKINDAR,19,20,3,71
