Team,Name,Kills,Deaths,Assists,ADR
BIG,tabseN,57,54,21,86
BIG,syrsoN,54,48,12,68
BIG,gade,46,46,8,63
BIG,tiziaN,41,53,12,54
BIG,k1to,34,51,9,49
MOUZ,acoR,62,43,18,78
MOUZ,ropz,51,43,8,71
MOUZ,Bymas,47,48,13,67
MOUZ,frozen,46,50,19,68
MOUZ,dexter,43,52,11,58
