Team,Name,Kills,Deaths,Assists,ADR
Eternal Fire,xfl0ud,22,8,5,135
Eternal Fire,XANTARES,19,5,6,118
Eternal Fire,Calyx,17,8,4,80
Eternal Fire,imoRR,14,12,10,86
Eternal Fire,woxic,10,4,7,58
Renegades,Liazz,14,15,3,83
Renegades,aliStair,7,18,3,53
Renegades,INS,6,17,5,46
Renegades,Sico,6,17,3,44
Renegades,Hatz,3,16,3,22
