Team,Name,Kills,Deaths,Assists,ADR
Vitality,flameZ,20,16,5,106
Vitality,Spinx,20,12,3,81
Vitality,mezii,21,15,5,94
Vitality,ZywOo,17,14,8,90
Vitality,apEX,13,15,8,70
The MongolZ,bLitz,17,17,8,90
The MongolZ,senzu,19,17,3,80
The MongolZ,Techno4k,15,19,4,83
The MongolZ,mzinho,11,20,5,65
The MongolZ,910,9,19,6,46
