Team,Name,Kills,Deaths,Assists,ADR
Vitality,Magisk,20,8,4,130
Vitality,misutaaa,17,6,3,98
Vitality,dupreeh,19,7,3,79
Vitality,apEX,13,7,9,109
Vitality,ZywOo,11,0,2,65
Complexity,FaNg,8,16,2,64
Complexity,floppy,7,16,1,53
Complexity,Grim,5,16,2,39
Complexity,JT,5,16,2,31
Complexity,Junior,3,16,2,23
