Team,Name,Kills,Deaths,Assists,ADR
Cloud9,Perfecto,17,4,6,112
Cloud9,Ax1Le,18,8,8,134
Cloud9,Boombl4,12,7,5,72
Cloud9,Hobbit,15,7,2,79
Cloud9,electroNic,7,9,2,41
ECSTATIC,Patti,12,14,3,92
ECSTATIC,Nodios,10,15,4,71
ECSTATIC,salazar,4,13,0,46
ECSTATIC,kraghen,4,14,5,40
ECSTATIC,Queenix,4,14,2,25
