Team,Name,Kills,Deaths,Assists,ADR
Complexity,Grim,19,14,9,102
Complexity,EliGE,18,12,8,85
Complexity,Hallzerk,17,13,1,71
Complexity,JT,18,16,5,87
Complexity,floppy,6,10,3,35
paiN,biguzera,16,16,3,86
paiN,kauez,12,16,6,60
paiN,nqz,13,13,2,55
paiN,n1ssim,11,17,2,66
paiN,lux,12,17,6,68
