Team,Name,Kills,Deaths,Assists,ADR
Complexity,EliGE,28,31,8,81
Complexity,floppy,26,30,9,80
Complexity,JT,27,29,7,78
Complexity,Hallzerk,17,28,4,57
Complexity,Grim,20,32,4,58
FaZe,frozen,36,25,7,101
FaZe,broky,31,25,17,99
FaZe,karrigan,26,28,11,78
FaZe,ropz,28,19,5,70
FaZe,rain,26,21,3,62
