Team,Name,Kills,Deaths,Assists,ADR
MOUZ,xertioN,23,13,6,106
MOUZ,Jimpphat,21,15,4,79
MOUZ,Brollan,15,15,7,74
MOUZ,torzsi,15,14,6,72
MOUZ,siuhy,11,15,5,56
Eternal Fire,Calyx,17,17,6,70
Eternal Fire,XANTARES,16,19,9,79
Eternal Fire,Wicadia,19,15,2,78
Eternal Fire,woxic,12,18,4,59
Eternal Fire,MAJ3R,8,16,1,51
