Team,Name,Kills,Deaths,Assists,ADR
Renegades,aliStair,35,36,6,63
Renegades,Sico,38,40,5,75
Renegades,Liazz,26,38,12,61
Renegades,INS,25,37,12,69
Renegades,Hatz,25,37,6,53
IHC,bLitz,53,27,8,97
IHC,sk0R,39,32,11,80
IHC,kabal,35,31,8,71
IHC,Techno4k,30,34,7,74
IHC,nin9,29,27,16,60
