Team,Name,Kills,Deaths,Assists,ADR
GamerLegion,acoR,28,29,5,60
GamerLegion,isak,26,33,5,70
GamerLegion,iM,33,38,4,74
GamerLegion,siuhy,27,40,6,62
GamerLegion,Keoz,13,44,4,35
Vitality,ZywOo,46,25,10,95
Vitality,apEX,39,25,16,94
Vitality,Spinx,34,23,2,80
Vitality,Magisk,36,28,8,82
Vitality,dupreeh,28,26,8,61
