Team,Name,Kills,Deaths,Assists,ADR
Virtus.pro,n0rb3r7,58,48,23,87
Virtus.pro,Jame,51,46,10,67
Virtus.pro,mir,41,46,12,70
Virtus.pro,fame,39,51,12,56
Virtus.pro,FL1T,32,46,21,62
G2,m0NESY,65,42,14,95
G2,nexa,57,43,11,72
G2,huNter-,40,45,17,63
G2,NiKo,40,47,14,67
G2,HooXi,34,45,19,58
