Team,Name,Kills,Deaths,Assists,ADR
HEROIC,cadiaN,57,43,17,77
HEROIC,stavn,59,51,12,81
HEROIC,sjuush,56,47,8,74
HEROIC,TeSeS,43,44,23,70
HEROIC,Jabbi,44,47,9,61
FaZe,ropz,66,51,6,88
FaZe,broky,48,47,10,62
FaZe,rain,41,53,13,67
FaZe,Twistzz,41,50,11,64
FaZe,karrigan,36,58,13,57
