Team,Name,Kills,Deaths,Assists,ADR
Vitality,ZywOo,44,39,11,83
Vitality,misutaaa,37,42,7,76
Vitality,apEX,31,42,14,72
Vitality,shox,30,40,4,54
Vitality,Kyojin,15,43,3,43
Natus Vincere,Perfecto,50,28,7,89
Natus Vincere,b1t,43,33,8,80
Natus Vincere,s1mple,43,29,12,77
Natus Vincere,electroNic,38,37,14,82
Natus Vincere,Boombl4,31,31,4,61
